Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume,class
2012-11-12 01:00:00,1083,3,NB_OS,1,North,8.0,0,,19028,0,0,8,0,0,0,0.0,0
2012-11-12 02:00:00,1083,3,NB_OS,1,North,0.0,0,,19831,0,0,0,0,0,0,0.0,0
2012-11-12 03:00:00,1083,3,NB_OS,1,North,2.0,0,,16666,0,0,2,0,0,0,0.0,0
2012-11-12 04:00:00,1083,3,NB_OS,1,North,10.0,0,,19222,200,0,8,0,2,0,0.0,0
2012-11-12 05:00:00,1083,3,NB_OS,1,North,59.0,0,,18992,34,2,55,0,2,0,0.0,0
2012-11-12 06:00:00,1083,3,NB_OS,1,North,343.0,0,,17707,35,0,331,0,12,0,0.0,0
2012-11-12 07:00:00,1083,3,NB_OS,1,North,1233.0,0,,11505,28,5,1192,1,30,4,1.0,0
2012-11-12 08:00:00,1083,3,NB_OS,1,North,1233.0,0,,7910,30,3,1184,1,14,23,1.0,0
2012-11-12 09:00:00,1083,3,NB_OS,1,North,1023.0,0,,12123,35,5,977,2,31,5,3.0,0
2012-11-12 10:00:00,1083,3,NB_OS,1,North,498.0,0,,16500,48,3,471,0,23,1,0.0,0
2012-11-12 11:00:00,1083,3,NB_OS,1,North,522.0,0,,16439,34,0,504,0,17,1,0.0,0
2012-11-12 12:00:00,1083,3,NB_OS,1,North,510.0,0,,16813,31,4,489,1,16,0,0.0,0
2012-11-12 13:00:00,1083,3,NB_OS,1,North,495.0,0,,16665,46,2,470,0,22,1,0.0,0
2012-11-12 14:00:00,1083,3,NB_OS,1,North,435.0,0,,17246,44,0,416,0,19,0,0.0,0
2012-11-12 15:00:00,1083,3,NB_OS,1,North,540.0,0,,16234,43,2,514,1,23,0,0.0,0
2012-11-12 16:00:00,1083,3,NB_OS,1,North,643.0,0,,15594,34,3,618,0,21,1,0.0,0
2012-11-12 17:00:00,1083,3,NB_OS,1,North,791.0,0,,14151,21,1,772,1,17,0,0.0,0
2012-11-12 18:00:00,1083,3,NB_OS,1,North,649.0,0,,15741,11,4,638,0,7,0,0.0,0
2012-11-12 19:00:00,1083,3,NB_OS,1,North,371.0,0,,17495,3,2,368,0,1,0,0.0,0
2012-11-12 20:00:00,1083,3,NB_OS,1,North,245.0,0,,17798,0,1,243,1,0,0,0.0,0
2012-11-12 21:00:00,1083,3,NB_OS,1,North,172.0,0,,18299,17,2,167,0,3,0,0.0,0
2012-11-12 22:00:00,1083,3,NB_OS,1,North,93.0,0,,17805,32,0,90,0,3,0,0.0,0
2012-11-12 23:00:00,1083,3,NB_OS,1,North,62.0,0,,17975,0,1,61,0,0,0,0.0,0
2012-11-13 00:00:00,1083,3,NB_OS,1,North,17.0,0,,19428,59,0,16,0,1,0,0.0,0
2012-11-13 01:00:00,1083,3,NB_OS,1,North,7.0,0,,17500,0,0,6,1,0,0,0.0,0
2012-11-13 02:00:00,1083,3,NB_OS,1,North,5.0,0,,16889,0,0,5,0,0,0,0.0,0
2012-11-13 03:00:00,1083,3,NB_OS,1,North,5.0,0,,19278,0,0,5,0,0,0,0.0,0
2012-11-13 04:00:00,1083,3,NB_OS,1,North,1.0,0,,20278,0,0,1,0,0,0,0.0,0
2012-11-13 05:00:00,1083,3,NB_OS,1,North,59.0,0,,19021,51,0,56,0,3,0,0.0,0
2012-11-13 06:00:00,1083,3,NB_OS,1,North,356.0,0,,17777,28,2,344,0,10,0,0.0,0
2012-11-13 07:00:00,1083,3,NB_OS,1,North,1205.0,0,,11769,17,3,1173,4,16,5,3.0,0
2012-11-13 08:00:00,1083,3,NB_OS,1,North,1247.0,0,,7643,36,2,1185,4,35,10,4.0,0
2012-11-13 09:00:00,1083,3,NB_OS,1,North,1034.0,0,,10184,44,4,974,4,34,11,4.0,0
2012-11-13 10:00:00,1083,3,NB_OS,1,North,538.0,0,,16720,48,1,511,0,26,0,0.0,0
2012-11-13 11:00:00,1083,3,NB_OS,1,North,457.0,0,,17306,53,3,429,1,23,1,0.0,0
2012-11-13 12:00:00,1083,3,NB_OS,1,North,523.0,0,,17053,44,2,497,1,23,0,0.0,0
2012-11-13 13:00:00,1083,3,NB_OS,1,North,489.0,0,,16887,49,4,461,0,24,0,0.0,0
2012-11-13 14:00:00,1083,3,NB_OS,1,North,500.0,0,,17138,54,4,468,1,27,0,0.0,0
2012-11-13 15:00:00,1083,3,NB_OS,1,North,548.0,0,,16360,38,1,524,2,20,1,0.0,0
2012-11-13 16:00:00,1083,3,NB_OS,1,North,649.0,0,,15967,45,2,617,1,28,1,0.0,0
2012-11-13 17:00:00,1083,3,NB_OS,1,North,854.0,0,,14077,9,7,839,0,8,0,0.0,0
2012-11-13 18:00:00,1083,3,NB_OS,1,North,794.0,0,,15750,9,5,781,1,7,0,0.0,0
2012-11-13 19:00:00,1083,3,NB_OS,1,North,420.0,0,,17559,5,4,414,0,2,0,0.0,0
2012-11-13 20:00:00,1083,3,NB_OS,1,North,257.0,0,,18182,4,1,255,0,1,0,0.0,0
2012-11-13 21:00:00,1083,3,NB_OS,1,North,162.0,0,,18565,12,2,158,0,2,0,0.0,0
2012-11-13 22:00:00,1083,3,NB_OS,1,North,113.0,0,,17655,18,0,111,0,2,0,0.0,0
2012-11-13 23:00:00,1083,3,NB_OS,1,North,64.0,0,,17982,16,2,61,0,1,0,0.0,0
2012-11-14 00:00:00,1083,3,NB_OS,1,North,22.0,0,,18788,0,0,22,0,0,0,0.0,0
2012-11-14 01:00:00,1083,3,NB_OS,1,North,8.0,0,,18785,0,0,8,0,0,0,0.0,0
2012-11-14 02:00:00,1083,3,NB_OS,1,North,6.0,0,,22037,0,0,6,0,0,0,0.0,0
2012-11-14 03:00:00,1083,3,NB_OS,1,North,6.0,0,,20324,167,0,5,0,1,0,0.0,0
2012-11-14 04:00:00,1083,3,NB_OS,1,North,10.0,0,,18028,100,0,9,0,1,0,0.0,0
2012-11-14 05:00:00,1083,3,NB_OS,1,North,52.0,0,,19263,0,1,51,0,0,0,0.0,0
2012-11-14 06:00:00,1083,3,NB_OS,1,North,332.0,0,,18010,18,0,326,0,6,0,0.0,0
2012-11-14 07:00:00,1083,3,NB_OS,1,North,1229.0,0,,11689,20,2,1197,4,18,7,1.0,0
2012-11-14 08:00:00,1083,3,NB_OS,1,North,1240.0,0,,8105,29,4,1187,2,19,17,6.0,0
2012-11-14 09:00:00,1083,3,NB_OS,1,North,1155.0,0,,7344,42,3,1091,6,34,15,2.0,0
2012-11-14 10:00:00,1083,3,NB_OS,1,North,549.0,0,,9213,70,2,664,2,32,19,1.0,0
2012-11-14 11:00:00,1083,3,NB_OS,1,North,448.0,0,,17169,33,2,431,0,15,0,0.0,0
2012-11-14 12:00:00,1083,3,NB_OS,1,North,596.0,0,,16668,32,3,573,1,19,0,0.0,0
2012-11-14 13:00:00,1083,3,NB_OS,1,North,529.0,0,,16944,49,1,502,0,25,1,0.0,0
2012-11-14 14:00:00,1083,3,NB_OS,1,North,490.0,0,,17058,39,1,469,1,19,0,0.0,0
2012-11-14 15:00:00,1083,3,NB_OS,1,North,565.0,0,,16387,57,1,531,1,32,0,0.0,0
2012-11-14 16:00:00,1083,3,NB_OS,1,North,716.0,0,,15288,31,3,690,1,22,0,0.0,0
2012-11-14 17:00:00,1083,3,NB_OS,1,North,763.0,0,,15300,16,8,743,0,12,0,0.0,0
2012-11-14 18:00:00,1083,3,NB_OS,1,North,681.0,0,,15976,13,5,666,1,9,0,0.0,0
2012-11-14 19:00:00,1083,3,NB_OS,1,North,479.0,0,,17368,4,2,475,0,2,0,0.0,0
2012-11-14 20:00:00,1083,3,NB_OS,1,North,262.0,0,,18259,8,2,258,0,2,0,0.0,0
2012-11-14 21:00:00,1083,3,NB_OS,1,North,230.0,0,,18313,4,3,226,0,1,0,0.0,0
2012-11-14 22:00:00,1083,3,NB_OS,1,North,146.0,0,,17534,7,1,144,0,1,0,0.0,0
2012-11-14 23:00:00,1083,3,NB_OS,1,North,57.0,0,,18353,0,0,57,0,0,0,0.0,0
2012-11-15 00:00:00,1083,3,NB_OS,1,North,18.0,0,,18611,0,0,18,0,0,0,0.0,0
2012-11-15 01:00:00,1083,3,NB_OS,1,North,6.0,0,,17870,0,0,6,0,0,0,0.0,0
2012-11-15 02:00:00,1083,3,NB_OS,1,North,6.0,0,,19259,0,0,6,0,0,0,0.0,0
2012-11-15 03:00:00,1083,3,NB_OS,1,North,3.0,0,,17500,0,0,3,0,0,0,0.0,0
2012-11-15 04:00:00,1083,3,NB_OS,1,North,5.0,0,,17000,200,0,4,0,1,0,0.0,0
2012-11-15 05:00:00,1083,3,NB_OS,1,North,52.0,0,,18894,38,1,49,0,2,0,0.0,0
2012-11-15 06:00:00,1083,3,NB_OS,1,North,330.0,0,,17747,39,0,317,0,13,0,0.0,0
2012-11-15 07:00:00,1083,3,NB_OS,1,North,1204.0,0,,11855,28,3,1165,1,28,6,0.0,0
2012-11-15 08:00:00,1083,3,NB_OS,1,North,1119.0,0,,6589,36,5,1060,3,22,18,5.0,0
2012-11-15 09:00:00,1083,3,NB_OS,1,North,943.0,0,,11811,37,9,892,6,26,9,1.0,0
2012-11-15 10:00:00,1083,3,NB_OS,1,North,562.0,0,,17118,30,1,542,2,17,0,0.0,0
2012-11-15 11:00:00,1083,3,NB_OS,1,North,477.0,0,,17144,38,3,455,1,18,0,0.0,0
2012-11-15 12:00:00,1083,3,NB_OS,1,North,554.0,0,,17170,38,2,531,0,21,0,0.0,0
2012-11-15 13:00:00,1083,3,NB_OS,1,North,578.0,0,,16932,48,4,545,1,28,0,0.0,0
2012-11-15 14:00:00,1083,3,NB_OS,1,North,631.0,0,,16888,44,3,600,0,28,0,0.0,0
2012-11-15 15:00:00,1083,3,NB_OS,1,North,569.0,0,,16483,40,2,542,2,23,0,0.0,0
2012-11-15 16:00:00,1083,3,NB_OS,1,North,722.0,0,,14841,32,2,696,1,22,1,0.0,0
2012-11-15 17:00:00,1083,3,NB_OS,1,North,773.0,0,,14273,17,5,755,0,13,0,0.0,0
2012-11-15 18:00:00,1083,3,NB_OS,1,North,776.0,0,,13519,15,10,753,0,10,2,1.0,0
2012-11-15 19:00:00,1083,3,NB_OS,1,North,437.0,0,,17341,7,1,432,1,3,0,0.0,0
2012-11-15 20:00:00,1083,3,NB_OS,1,North,298.0,0,,18133,13,1,292,1,4,0,0.0,0
2012-11-15 21:00:00,1083,3,NB_OS,1,North,203.0,0,,18106,0,0,203,0,0,0,0.0,0
2012-11-15 22:00:00,1083,3,NB_OS,1,North,137.0,0,,18143,0,0,137,0,0,0,0.0,0
2012-11-15 23:00:00,1083,3,NB_OS,1,North,65.0,0,,18543,15,0,64,0,1,0,0.0,0
2012-11-16 00:00:00,1083,3,NB_OS,1,North,26.0,0,,19295,0,0,26,0,0,0,0.0,0
2012-11-16 01:00:00,1083,3,NB_OS,1,North,11.0,0,,19646,0,0,11,0,0,0,0.0,0
2012-11-16 02:00:00,1083,3,NB_OS,1,North,10.0,0,,17972,0,1,9,0,0,0,0.0,0
2012-11-16 03:00:00,1083,3,NB_OS,1,North,5.0,0,,18556,0,0,5,0,0,0,0.0,0
2012-11-16 04:00:00,1083,3,NB_OS,1,North,10.0,0,,19194,0,0,10,0,0,0,0.0,0
2012-11-16 05:00:00,1083,3,NB_OS,1,North,54.0,0,,18637,56,0,51,0,3,0,0.0,0
2012-11-16 06:00:00,1083,3,NB_OS,1,North,307.0,0,,18260,33,4,293,0,9,1,0.0,0
2012-11-16 07:00:00,1083,3,NB_OS,1,North,1193.0,0,,12293,25,5,1155,2,22,8,1.0,0
2012-11-16 08:00:00,1083,3,NB_OS,1,North,1215.0,0,,9741,34,5,1157,2,27,14,6.0,0
2012-11-16 09:00:00,1083,3,NB_OS,1,North,888.0,0,,14890,23,7,858,3,18,2,0.0,0
2012-11-16 10:00:00,1083,3,NB_OS,1,North,533.0,0,,17244,47,1,507,0,25,0,0.0,0
2012-11-16 11:00:00,1083,3,NB_OS,1,North,499.0,0,,17356,26,3,481,2,13,0,0.0,0
2012-11-16 12:00:00,1083,3,NB_OS,1,North,598.0,0,,17051,43,5,565,2,26,0,0.0,0
2012-11-16 13:00:00,1083,3,NB_OS,1,North,555.0,0,,17066,29,2,537,0,15,1,0.0,0
2012-11-16 14:00:00,1083,3,NB_OS,1,North,518.0,0,,17398,31,5,496,1,16,0,0.0,0
2012-11-16 15:00:00,1083,3,NB_OS,1,North,649.0,0,,16050,37,5,619,1,23,1,0.0,0
2012-11-16 16:00:00,1083,3,NB_OS,1,North,838.0,0,,13801,25,1,816,0,21,0,0.0,0
2012-11-16 17:00:00,1083,3,NB_OS,1,North,831.0,0,,14567,12,7,814,0,10,0,0.0,0
2012-11-16 18:00:00,1083,3,NB_OS,1,North,633.0,0,,16430,9,4,623,0,6,0,0.0,0
2012-11-16 19:00:00,1083,3,NB_OS,1,North,431.0,0,,17225,5,3,426,0,2,0,0.0,0
2012-11-16 20:00:00,1083,3,NB_OS,1,North,238.0,0,,18028,0,2,236,0,0,0,0.0,0
2012-11-16 21:00:00,1083,3,NB_OS,1,North,197.0,0,,17967,0,0,197,0,0,0,0.0,0
2012-11-16 22:00:00,1083,3,NB_OS,1,North,124.0,0,,18145,16,0,122,0,2,0,0.0,0
2012-11-16 23:00:00,1083,3,NB_OS,1,North,104.0,0,,17962,10,0,103,0,1,0,0.0,0
2012-11-17 00:00:00,1083,3,NB_OS,1,North,61.0,0,,18834,16,0,60,0,1,0,0.0,0
2012-11-17 01:00:00,1083,3,NB_OS,1,North,40.0,0,,18285,25,0,39,0,1,0,0.0,0
2012-11-17 02:00:00,1083,3,NB_OS,1,North,26.0,0,,19156,38,0,25,0,1,0,0.0,0
2012-11-17 03:00:00,1083,3,NB_OS,1,North,7.0,0,,19524,0,0,7,0,0,0,0.0,0
2012-11-17 04:00:00,1083,3,NB_OS,1,North,13.0,0,,18141,0,0,13,0,0,0,0.0,0
2012-11-17 05:00:00,1083,3,NB_OS,1,North,27.0,0,,19146,37,1,25,0,1,0,0.0,0
2012-11-17 06:00:00,1083,3,NB_OS,1,North,89.0,0,,18911,56,0,84,0,5,0,0.0,0
2012-11-17 07:00:00,1083,3,NB_OS,1,North,177.0,0,,18373,28,2,170,0,5,0,0.0,0
2012-11-17 08:00:00,1083,3,NB_OS,1,North,313.0,0,,18456,19,2,303,1,6,0,1.0,0
2012-11-17 09:00:00,1083,3,NB_OS,1,North,460.0,0,,17328,17,0,451,0,8,0,1.0,0
2012-11-17 10:00:00,1083,3,NB_OS,1,North,466.0,0,,17210,21,1,454,1,9,1,0.0,0
2012-11-17 11:00:00,1083,3,NB_OS,1,North,550.0,0,,17212,15,6,535,1,7,1,0.0,0
2012-11-17 12:00:00,1083,3,NB_OS,1,North,578.0,0,,17161,5,3,572,0,3,0,0.0,0
2012-11-17 13:00:00,1083,3,NB_OS,1,North,529.0,0,,16645,13,3,689,1,9,0,0.0,0
2012-11-17 14:00:00,1083,3,NB_OS,1,North,564.0,0,,17071,9,1,557,1,5,0,0.0,0
2012-11-17 15:00:00,1083,3,NB_OS,1,North,479.0,0,,16719,6,3,473,0,3,0,0.0,0
2012-11-17 16:00:00,1083,3,NB_OS,1,North,479.0,0,,17005,17,0,471,0,8,0,0.0,0
2012-11-17 17:00:00,1083,3,NB_OS,1,North,411.0,0,,17065,19,0,402,1,8,0,0.0,0
2012-11-17 18:00:00,1083,3,NB_OS,1,North,396.0,0,,17557,3,1,394,0,1,0,0.0,0
2012-11-17 19:00:00,1083,3,NB_OS,1,North,326.0,0,,17744,9,2,321,0,3,0,0.0,0
2012-11-17 20:00:00,1083,3,NB_OS,1,North,217.0,0,,18251,18,1,212,0,4,0,0.0,0
2012-11-17 21:00:00,1083,3,NB_OS,1,North,157.0,0,,17893,0,1,156,0,0,0,0.0,0
2012-11-17 22:00:00,1083,3,NB_OS,1,North,143.0,0,,17962,28,0,139,0,4,0,0.0,0
2012-11-17 23:00:00,1083,3,NB_OS,1,North,96.0,0,,18015,21,0,94,0,2,0,0.0,0
2012-11-18 00:00:00,1083,3,NB_OS,1,North,75.0,0,,18370,0,0,75,0,0,0,0.0,0
2012-11-18 01:00:00,1083,3,NB_OS,1,North,53.0,0,,19203,57,0,50,0,3,0,0.0,0
2012-11-18 02:00:00,1083,3,NB_OS,1,North,41.0,0,,19688,0,0,41,0,0,0,0.0,0
2012-11-18 03:00:00,1083,3,NB_OS,1,North,25.0,0,,19433,0,0,25,0,0,0,0.0,0
2012-11-18 04:00:00,1083,3,NB_OS,1,North,17.0,0,,18464,59,0,16,0,1,0,0.0,0
2012-11-18 05:00:00,1083,3,NB_OS,1,North,15.0,0,,17889,67,0,14,0,1,0,0.0,0
2012-11-18 06:00:00,1083,3,NB_OS,1,North,46.0,0,,17947,0,0,46,0,0,0,0.0,0
2012-11-18 07:00:00,1083,3,NB_OS,1,North,58.0,0,,18927,0,0,58,0,0,0,0.0,0
2012-11-18 08:00:00,1083,3,NB_OS,1,North,109.0,0,,18043,0,0,109,0,0,0,0.0,0
2012-11-18 09:00:00,1083,3,NB_OS,1,North,225.0,0,,17988,9,1,221,1,2,0,0.0,0
2012-11-18 10:00:00,1083,3,NB_OS,1,North,549.0,0,,17951,5,2,371,0,2,0,1.0,0
2012-11-18 11:00:00,1083,3,NB_OS,1,North,390.0,0,,17179,3,0,388,0,1,0,1.0,0
2012-11-18 12:00:00,1083,3,NB_OS,1,North,496.0,0,,17339,6,2,491,0,3,0,0.0,0
2012-11-18 13:00:00,1083,3,NB_OS,1,North,507.0,0,,17692,18,3,495,0,9,0,0.0,0
2012-11-18 14:00:00,1083,3,NB_OS,1,North,544.0,0,,17213,11,4,534,0,6,0,0.0,0
2012-11-18 15:00:00,1083,3,NB_OS,1,North,489.0,0,,17040,10,3,480,1,5,0,0.0,0
2012-11-18 16:00:00,1083,3,NB_OS,1,North,442.0,0,,17210,2,5,436,0,1,0,0.0,0
2012-11-18 17:00:00,1083,3,NB_OS,1,North,381.0,0,,17286,5,0,379,0,2,0,0.0,0
2012-11-18 18:00:00,1083,3,NB_OS,1,North,365.0,0,,17256,3,1,363,0,1,0,0.0,0
2012-11-18 19:00:00,1083,3,NB_OS,1,North,246.0,0,,18240,4,2,243,0,1,0,0.0,0
2012-11-18 20:00:00,1083,3,NB_OS,1,North,185.0,0,,18443,0,0,185,0,0,0,0.0,0
2012-11-18 21:00:00,1083,3,NB_OS,1,North,129.0,0,,18254,8,0,128,0,1,0,0.0,0
2012-11-18 22:00:00,1083,3,NB_OS,1,North,74.0,0,,18266,0,0,74,0,0,0,0.0,0
2012-11-18 23:00:00,1083,3,NB_OS,1,North,57.0,0,,18177,35,0,55,0,2,0,0.0,0
2012-11-19 00:00:00,1083,3,NB_OS,1,North,16.0,0,,18455,62,0,15,0,1,0,0.0,0
2012-11-19 01:00:00,1083,3,NB_OS,1,North,9.0,0,,17963,111,0,8,0,0,1,0.0,0
2012-11-19 02:00:00,1083,3,NB_OS,1,North,1.0,0,,10833,0,0,1,0,0,0,0.0,0
2012-11-19 03:00:00,1083,3,NB_OS,1,North,1.0,0,,20278,0,0,1,0,0,0,0.0,0
2012-11-19 04:00:00,1083,3,NB_OS,1,North,8.0,0,,17882,0,0,8,0,0,0,0.0,0
2012-11-19 05:00:00,1083,3,NB_OS,1,North,48.0,0,,19010,62,0,45,0,3,0,0.0,0
2012-11-19 06:00:00,1083,3,NB_OS,1,North,330.0,0,,17480,18,1,322,1,6,0,0.0,0
2012-11-19 07:00:00,1083,3,NB_OS,1,North,1168.0,0,,10966,26,3,1130,2,27,3,2.0,0
2012-11-19 08:00:00,1083,3,NB_OS,1,North,1270.0,0,,7705,31,3,1217,3,23,17,3.0,0
2012-11-19 09:00:00,1083,3,NB_OS,1,North,1006.0,0,,12304,32,3,967,2,27,5,0.0,0
2012-11-19 10:00:00,1083,3,NB_OS,1,North,565.0,0,,16860,35,3,541,1,20,0,0.0,0
2012-11-19 11:00:00,1083,3,NB_OS,1,North,447.0,0,,16719,31,2,431,0,14,0,0.0,0
2012-11-19 12:00:00,1083,3,NB_OS,1,North,468.0,0,,16959,47,2,444,0,22,0,0.0,0
2012-11-19 13:00:00,1083,3,NB_OS,1,North,447.0,0,,17217,18,1,437,1,7,1,0.0,0
2012-11-19 14:00:00,1083,3,NB_OS,1,North,442.0,0,,17200,52,1,416,2,23,0,0.0,0
2012-11-19 15:00:00,1083,3,NB_OS,1,North,537.0,0,,16463,50,3,506,1,27,0,0.0,0
2012-11-19 16:00:00,1083,3,NB_OS,1,North,667.0,0,,15543,31,1,643,2,21,0,0.0,0
2012-11-19 17:00:00,1083,3,NB_OS,1,North,763.0,0,,15027,17,2,747,1,12,1,0.0,0
2012-11-19 18:00:00,1083,3,NB_OS,1,North,584.0,0,,16409,3,4,578,0,2,0,0.0,0
2012-11-19 19:00:00,1083,3,NB_OS,1,North,381.0,0,,17348,5,2,377,0,1,1,0.0,0
2012-11-19 20:00:00,1083,3,NB_OS,1,North,239.0,0,,18162,8,1,235,1,2,0,0.0,0
2012-11-19 21:00:00,1083,3,NB_OS,1,North,163.0,0,,18616,6,0,162,0,1,0,0.0,0
2012-11-19 22:00:00,1083,3,NB_OS,1,North,94.0,0,,17639,0,1,93,0,0,0,0.0,0
2012-11-19 23:00:00,1083,3,NB_OS,1,North,43.0,0,,18773,23,1,41,0,1,0,0.0,0
2012-11-20 00:00:00,1083,3,NB_OS,1,North,13.0,0,,18419,0,0,13,0,0,0,0.0,0
2012-11-20 01:00:00,1083,3,NB_OS,1,North,5.0,0,,15833,0,0,5,0,0,0,0.0,0
2012-11-20 02:00:00,1083,3,NB_OS,1,North,1.0,0,,14444,0,0,1,0,0,0,0.0,0
2012-11-20 03:00:00,1083,3,NB_OS,1,North,2.0,0,,17916,500,0,1,0,1,0,0.0,0
2012-11-20 04:00:00,1083,3,NB_OS,1,North,6.0,0,,19213,0,0,6,0,0,0,0.0,0
2012-11-20 05:00:00,1083,3,NB_OS,1,North,40.0,0,,18931,50,0,38,0,2,0,0.0,0
2012-11-20 06:00:00,1083,3,NB_OS,1,North,356.0,0,,17387,20,1,348,0,7,0,0.0,0
2012-11-20 07:00:00,1083,3,NB_OS,1,North,1157.0,0,,11118,32,4,1109,1,31,6,3.0,0
2012-11-20 08:00:00,1083,3,NB_OS,1,North,1145.0,0,,7353,39,6,1081,6,26,19,2.0,0
2012-11-20 09:00:00,1083,3,NB_OS,1,North,1074.0,0,,9630,27,4,1031,1,20,9,5.0,0
2012-11-20 10:00:00,1083,3,NB_OS,1,North,551.0,0,,16601,47,3,520,2,26,0,0.0,0
2012-11-20 11:00:00,1083,3,NB_OS,1,North,451.0,0,,17324,33,3,433,0,15,0,0.0,0
2012-11-20 12:00:00,1083,3,NB_OS,1,North,446.0,0,,17030,52,2,421,0,22,1,0.0,0
2012-11-20 13:00:00,1083,3,NB_OS,1,North,516.0,0,,16952,39,1,495,0,20,0,0.0,0
2012-11-20 14:00:00,1083,3,NB_OS,1,North,504.0,0,,16707,32,0,487,1,16,0,0.0,0
2012-11-20 15:00:00,1083,3,NB_OS,1,North,536.0,0,,16505,28,0,518,3,15,0,0.0,0
2012-11-20 16:00:00,1083,3,NB_OS,1,North,715.0,0,,15090,27,4,691,1,19,0,0.0,0
2012-11-20 17:00:00,1083,3,NB_OS,1,North,727.0,0,,14838,8,5,716,0,6,0,0.0,0
2012-11-20 18:00:00,1083,3,NB_OS,1,North,626.0,0,,15868,16,2,614,0,10,0,0.0,0
2012-11-20 19:00:00,1083,3,NB_OS,1,North,451.0,0,,17260,4,6,443,0,2,0,0.0,0
2012-11-20 20:00:00,1083,3,NB_OS,1,North,274.0,0,,17953,7,4,268,0,2,0,0.0,0
2012-11-20 21:00:00,1083,3,NB_OS,1,North,179.0,0,,18250,0,0,179,0,0,0,0.0,0
2012-11-20 22:00:00,1083,3,NB_OS,1,North,121.0,0,,18400,17,0,119,0,2,0,0.0,0
2012-11-20 23:00:00,1083,3,NB_OS,1,North,50.0,0,,17878,20,0,49,0,1,0,0.0,0
2012-11-21 00:00:00,1083,3,NB_OS,1,North,13.0,0,,19038,0,0,13,0,0,0,0.0,0
2012-11-21 01:00:00,1083,3,NB_OS,1,North,8.0,0,,18750,0,0,8,0,0,0,0.0,0
2012-11-21 02:00:00,1083,3,NB_OS,1,North,6.0,0,,18704,0,0,6,0,0,0,0.0,0
2012-11-21 03:00:00,1083,3,NB_OS,1,North,2.0,0,,19722,0,0,2,0,0,0,0.0,0
2012-11-21 04:00:00,1083,3,NB_OS,1,North,12.0,0,,17778,83,0,11,0,1,0,0.0,0
2012-11-21 05:00:00,1083,3,NB_OS,1,North,59.0,0,,18743,34,0,57,0,2,0,0.0,0
2012-11-21 06:00:00,1083,3,NB_OS,1,North,309.0,0,,17869,16,1,303,0,5,0,0.0,0
2012-11-21 07:00:00,1083,3,NB_OS,1,North,1113.0,0,,11588,19,4,1080,3,14,7,3.0,0
2012-11-21 08:00:00,1083,3,NB_OS,1,North,1172.0,0,,7138,32,2,1126,1,24,14,2.0,0
2012-11-21 09:00:00,1083,3,NB_OS,1,North,1046.0,0,,6175,45,4,986,3,28,19,2.0,0
2012-11-21 10:00:00,1083,3,NB_OS,1,North,645.0,0,,11606,40,0,615,0,22,4,3.0,0
2012-11-21 11:00:00,1083,3,NB_OS,1,North,446.0,0,,16970,43,0,426,1,17,2,0.0,0
2012-11-21 12:00:00,1083,3,NB_OS,1,North,499.0,0,,16792,60,3,463,3,30,0,0.0,0
2012-11-21 13:00:00,1083,3,NB_OS,1,North,497.0,0,,16939,38,4,474,0,19,0,0.0,0
2012-11-21 14:00:00,1083,3,NB_OS,1,North,469.0,0,,17046,41,0,449,1,19,0,0.0,0
2012-11-21 15:00:00,1083,3,NB_OS,1,North,549.0,0,,16407,51,0,520,1,28,0,0.0,0
2012-11-21 16:00:00,1083,3,NB_OS,1,North,717.0,0,,15549,28,1,695,1,20,0,0.0,0
2012-11-21 17:00:00,1083,3,NB_OS,1,North,823.0,0,,14401,16,3,806,1,13,0,0.0,0
2012-11-21 18:00:00,1083,3,NB_OS,1,North,900.0,0,,14763,8,7,885,1,7,0,0.0,0
2012-11-21 19:00:00,1083,3,NB_OS,1,North,494.0,0,,17055,10,5,483,1,4,1,0.0,0
2012-11-21 20:00:00,1083,3,NB_OS,1,North,256.0,0,,17988,16,1,251,0,4,0,0.0,0
2012-11-21 21:00:00,1083,3,NB_OS,1,North,202.0,0,,17792,5,0,201,0,1,0,0.0,0
2012-11-21 22:00:00,1083,3,NB_OS,1,North,122.0,0,,17837,8,0,121,0,1,0,0.0,0
2012-11-21 23:00:00,1083,3,NB_OS,1,North,63.0,0,,18452,16,1,61,0,1,0,0.0,0
2012-11-22 00:00:00,1083,3,NB_OS,1,North,23.0,0,,19082,0,0,23,0,0,0,0.0,0
2012-11-22 01:00:00,1083,3,NB_OS,1,North,12.0,0,,18866,0,0,12,0,0,0,0.0,0
2012-11-22 02:00:00,1083,3,NB_OS,1,North,3.0,0,,17407,0,0,3,0,0,0,0.0,0
2012-11-22 03:00:00,1083,3,NB_OS,1,North,4.0,0,,19861,250,0,3,0,1,0,0.0,0
2012-11-22 04:00:00,1083,3,NB_OS,1,North,4.0,0,,20416,0,0,4,0,0,0,0.0,0
2012-11-22 05:00:00,1083,3,NB_OS,1,North,49.0,0,,19002,41,0,47,0,2,0,0.0,0
2012-11-22 06:00:00,1083,3,NB_OS,1,North,302.0,0,,17893,33,2,290,0,9,1,0.0,0
2012-11-22 07:00:00,1083,3,NB_OS,1,North,1185.0,0,,11287,20,3,1154,3,20,4,0.0,0
